Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Sector,Symbol,Current_Stock_Price/Avg_50
29.46,19.75,39.48,11.65,1180000.0,1050000.0,0.5528,-0.031,-0.3259,0.2614,0.0483,0.0353,45.4,25.41,-10.84,-118.14,Industrials,ENVX,0.8625254582484725
220.79,174.47,282.46,108.88,2250000.0,2400000.0,0.7373000000000001,-0.0187,-0.2775,0.2498,0.01,0.0897,260.92,187.58,21.81,39.35,Technology,ENPH,0.8495855790570226
78.56,82.73,98.66,68.29,369720.0,283970.0,0.9109999999999999,0.0616,0.10210000000000001,0.1317,-0.0183,0.1703,92.2,85.31,47.28,49.42,Healthcare,ENSG,1.0859215885947047
26.94,27.33,28.1,26.28,4710.0,7470.0,0.2688,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ESGRO,0.45397178916109876
2.58,7.51,23.99,1.25,9930000.0,6830000.0,0.14529999999999998,0.358,1.7672999999999999,0.38799999999999996,-0.6962999999999999,-0.6,27.67,4.47,-17.16,-0.94,Healthcare,ENSC,1.7325581395348835
9.92,9.92,10.03,9.8,31070.0,28320.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ENTF,1.2328629032258065
39.94,35.47,46.48,25.25,36560.0,18320.0,0.2527,0.0301,0.1281,0.24719999999999998,0.371,0.774,27.67,44.9,12.07,12.06,Financial Services,EBTC,1.1241862794191286
0.001,0.001,0.75,0.0005,226075.0,241960.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Energy,EENC,12230.0
3.3897,5.1315,8.88,2.78,723220.0,974270.0,0.128,-0.029900000000000003,-0.2843,-0.1487,-0.5084000000000001,-0.1821,27.67,3.0,0.02,-0.23,Communication Services,EGLX,0.8850340738118417
24.56,24.56,36.85,13.27,321790.0,259670.00000000003,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,TRDA,0.49796416938110755
1.5021,2.1141,7.0,0.93,802740.0,1080000.0,0.0748,-0.1384,-0.3007,-0.5405,-0.5945,-0.8581,6.5,0.97,-2.71,-0.91,Healthcare,ENVB,0.6457625990280275
9.94,9.83,10.11,9.55,66130.0,91340.0,0.66,-0.002,-0.0045000000000000005,0.002,0.013300000000000001,0.0353,27.67,9.93,-1.53,-3.02,Financial Services,ENVI,0.9989939637826962
9.72,14.05,31.95,7.43,696290.0,528880.0,0.6049,-0.09359999999999999,-0.2186,-0.45399999999999996,-0.5740999999999999,-0.6778,19.8,7.9,-18.12,-54.04,Industrials,EOSE,0.8127572016460906
3.7388,6.2941,12.69,2.51,3160000.0,1570000.0,0.9784999999999999,-0.1801,-0.20309999999999997,-0.5029,-0.6931,-0.7781,10.8,2.77,-65.83,-64.36,Healthcare,EPZM,0.7408794265539745
5.43,4.85,6.8,3.41,17610.0,27120.0,0.7048000000000001,0.0833,0.046799999999999994,0.0276,0.11800000000000001,0.5027,6.6,5.65,1.4,-0.49,Energy,EPSN,1.0405156537753224
5.2804,5.9669,11.33,3.91,77980.0,60190.0,0.2943,-0.028399999999999998,-0.20190000000000002,-0.3317,-0.30219999999999997,-0.335,13.67,4.16,-10.28,-9.16,Healthcare,EQ,0.7878191046132869
33.59,31.66,36.0,20.95,86060.0,49260.0,0.5682,0.0316,0.0471,-0.006999999999999999,0.1148,0.6003000000000001,38.0,34.17,0.02,-0.23,Financial Services,EQBK,1.0172670437630247
17.82,21.08,25.72,14.8,32689.999999999996,24430.0,0.29719999999999996,0.0169,-0.1177,-0.22460000000000002,-0.3172,-0.2782,28.0,15.69,5.97,8.13,Consumer Cyclical,ESCA,0.8804713804713804
5.2936,9.1066,24.48,3.57,441280.0,721040.0,0.1011,-0.1636,-0.3089,-0.4534,-0.6703,-0.4827,19.67,3.67,-0.55,-4.83,Consumer Cyclical,GMBL,0.6932900105788122
32.6,26.95,37.51,18.47,28310.0,25190.0,0.5309,-0.0032,-0.0683,0.09380000000000001,0.32909999999999995,0.6262,36.0,32.0,7.95,7.89,Financial Services,ESQ,0.9815950920245399
69.1,72.03,88.66,35.1,75730.0,99240.0,0.5782,0.0005,-0.0368,-0.0803,-0.2838,0.7870999999999999,91.33,63.49,-14.68,-5.32,Healthcare,ESTA,0.9188133140376268
248.74,209.45,307.75,153.8,1810000.0,2250000.0,0.9115000000000001,-0.0128,-0.2116,0.0809,0.0781,0.25370000000000004,265.5,224.02,89.93,98.25,Consumer Cyclical,ETSY,0.9006191203666479
23.17,22.28,34.65,5.41,25470.0,46520.0,0.1467,0.0454,-0.1328,-0.3832,-0.2329,2.247,45.51,18.68,12.06,2.22,Industrials,EDRY,0.8062149331031505
9.72,9.74,10.48,9.59,910.0,5420.0,0.33590000000000003,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,EBAC,1.258230452674897
28.38,27.01,34.67,18.55,316510.0,275860.0,0.6970000000000001,0.1104,0.12240000000000001,0.11,-0.1115,0.0353,36.0,29.99,-9.27,7.73,Consumer Defensive,EWCZ,1.0567300916138125
2.7604,2.728,6.22,1.9,34320.0,118370.0,0.0126,-0.0417,-0.2014,-0.22030000000000002,-0.2069,-0.2901,27.67,2.47,-1.17,7.56,Consumer Cyclical,EVK,0.8947978553832778
14.64,24.88,54.96,11.73,382380.0,412940.0,0.7687,-0.0859,0.08900000000000001,-0.21109999999999998,-0.5471,-0.6041,23.0,15.75,-5.27,-1.88,Communication Services,EVER,1.0758196721311475
9.75,9.73,10.0,9.6,10450.0,15820.0,0.0002,0.0,0.0031,0.009300000000000001,0.0021,0.0353,27.67,9.75,0.02,-0.23,Financial Services,EVOJ,1.0
2.2212,3.1484,10.24,1.6,394240.0,310510.0,0.1866,-0.073,-0.19510000000000002,-0.3726,-0.5175,-0.6646,11.33,1.7,-7.61,-6.21,Healthcare,EVGN,0.7653520619484963
6.74,9.64,17.38,3.06,465880.0,471810.0,0.321,-0.048,0.1759,-0.13720000000000002,-0.498,0.9012,15.14,6.56,-19.43,-15.6,Healthcare,EOLS,0.973293768545994
2.484,2.3405,5.63,1.68,35450.0,182960.0,0.2155,0.0179,-0.0381,0.0758,-0.0697,0.1182,27.67,2.32,0.02,-0.23,Technology,EVOL,0.9339774557165861
23.8,25.34,66.48,9.2,660910.0,358450.0,0.414,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,XONE,0.5138655462184873
10.08,10.08,11.03,10.0,4970.0,251880.0,0.5528,0.0,-0.0069,-0.058899999999999994,-0.1115,0.0353,27.67,10.02,0.02,-0.23,Financial Services,XFINU,0.994047619047619
1.4323,1.9645,7.82,0.855,12880000.0,19000000.0,0.196,-0.16269999999999998,-0.33770000000000006,-0.5228,-0.6286999999999999,-0.2924,4.0,0.89,-13.21,-19.37,Technology,XELA,0.621378202890456
53.58,48.24,56.89,38.35,5310000.0,5100000.0,0.8120999999999999,0.050199999999999995,0.0458,0.1649,0.2785,0.3543,57.58,57.02,0.02,-0.23,Utilities,EXC,1.0642030608435984
132.69,114.16,145.43,76.39,172160.0,154040.0,0.9726,0.06509999999999999,0.0989,0.1491,0.3651,0.7034,135.14,144.8,26.51,28.02,Technology,EXLS,1.0912653553395133
40.56,40.56,51.06,32.85,381410.0,822800.0,0.5528,0.08710000000000001,-0.20350000000000001,-0.058899999999999994,-0.1115,0.0353,47.17,40.11,0.02,-0.23,Technology,EXFY,0.988905325443787
118.56,105.69,127.61,82.13,215330.0,182620.0,0.9258,-0.0019,-0.0004,0.0226,0.3201,0.32420000000000004,130.5,117.25,24.57,25.4,Industrials,EXPO,0.988950742240216
58.97,47.17,69.61,18.0,38650.0,181030.0,1.0373999999999999,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,XOG,0.20739358996099713
14.14,10.83,21.5,6.87,303020.0,763950.0,0.7757,-0.071,-0.2281,0.23440000000000003,0.41159999999999997,1.3457,37.2,12.72,0.02,-0.23,Healthcare,EYPT,0.8995756718528995
3.9852,4.7382,7.72,3.31,179530.0,463470.0,0.10060000000000001,-0.0443,0.0347,-0.2082,-0.2177,-0.3084,12.5,3.98,-5.57,-4.84,Healthcare,EYEN,0.9986951721369066
2.4591,2.8141,5.49,1.44,344310.0,934150.0,0.5528,-0.1257,-0.4252,-0.6256,-0.1115,0.0353,6.0,1.39,0.02,-1.35,Technology,EZFL,0.5652474482534261
10.07,10.06,11.8,9.86,770.0,1490.0,0.1128,-0.005,-0.006999999999999999,-0.002,-0.018600000000000002,-0.0025,27.67,10.02,5.14,-0.62,Financial Services,ETACU,0.9950347567030784
5.75,6.5,10.68,5.0,45590.0,65420.0,0.3274,-0.061500000000000006,-0.039599999999999996,-0.1721,-0.2468,0.0788,12.0,5.3,0.02,-0.23,Healthcare,EDAP,0.9217391304347826
1.1302,1.8139,3.1,0.72,275400.0,283300.0,0.095,-0.0567,-0.2729,-0.574,-0.6697,0.0141,6.12,0.75,-2.66,-3.2,Healthcare,NDRA,0.6635993629446115
9.94,9.94,10.19,9.88,70370.0,70370.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ESAC,1.2303822937625755
16.82,16.38,18.23,14.01,18710.0,9030.0,0.4523,0.0040999999999999995,0.0034999999999999996,0.0319,0.047,0.15560000000000002,18.0,17.18,9.76,9.91,Financial Services,ESSA,1.0214030915576695
22.84,26.09,31.99,20.07,241480.0,356570.0,1.0511,0.044800000000000006,0.1818,0.0492,-0.1002,-0.0535,27.78,25.35,0.02,-0.23,Technology,EVOP,1.1098949211908933
19.58,19.65,24.78,14.3,374480.0,265270.0,0.7947,0.005699999999999999,0.009399999999999999,0.054000000000000006,-0.053,0.2908,26.0,19.72,58.7,5.64,Communication Services,SSP,1.007150153217569
2.4277,3.7662,19.44,1.46,82330.0,166110.0,0.004699999999999999,-0.1461,-0.3407,-0.47350000000000003,-0.6575,0.0353,27.67,1.65,0.02,-0.23,Consumer Cyclical,EZGO,0.6796556411418214
41.19,43.99,56.47,18.64,191500.0,240220.0,0.8031,0.1026,0.08439999999999999,-0.0785,-0.0526,1.4497,68.0,44.76,78.34,9.23,Industrials,EGLE,1.0866715222141297
50.91,47.19,58.25,36.48,200320.0,99980.0,0.9445999999999999,-0.0405,0.0919,-0.053399999999999996,0.21850000000000003,0.1268,50.5,52.48,0.02,-0.23,Healthcare,EGRX,1.030838735022589
6.5,26.49,76.75,4.49,1000000.0,1750000.0,1.0198,-0.0269,-0.1264,-0.2868,-0.8822,-0.9059999999999999,10.5,5.05,-19.32,-13.62,Healthcare,EAR,0.7769230769230769
11.01,10.32,26.27,9.21,1090000.0,791520.0,0.5989,0.0085,0.014199999999999999,0.052300000000000006,0.0644,0.0708,27.67,10.8,-0.22,-0.94,Financial Services,ESSC,0.9809264305177112
20.73,20.3,23.03,15.48,674060.0,629880.0,0.4854,0.0183,0.0074,0.0039000000000000003,-0.001,0.235,24.5,20.39,172.3,172.17,Financial Services,EBC,0.9835986493005306
32.82,30.77,64.14,22.39,270330.0,218800.0,0.6403,0.027200000000000002,-0.024900000000000002,0.1507,-0.0876,-0.1475,57.5,30.92,15.45,15.72,Technology,EBIX,0.9421084704448508
26.6,25.53,30.9,20.51,386480.0,416870.0,0.955,-0.0102,-0.073,0.0207,0.0774,0.22920000000000001,46.5,26.07,33.41,37.3,Technology,SATS,0.9800751879699248
3.3164,5.1297,18.0,2.0,102440.0,81750.0,0.1684,-0.122,-0.2824,-0.5821999999999999,-0.6333,-0.813,27.67,2.2,-5.86,2.56,Energy,ZEST,0.6633699191894826
6.71,6.03,12.0,4.05,117590.0,281530.0,0.155,-0.0172,-0.11320000000000001,-0.22699999999999998,0.0833,0.27390000000000003,18.0,5.89,-4.76,-2.26,Healthcare,EDSA,0.8777943368107302
9.76,9.72,10.2,9.52,36710.0,25090.0,0.6687000000000001,-0.0051,-0.001,0.011399999999999999,0.0031,0.0353,27.67,9.78,1.6,-3.56,Financial Services,EAC,1.0020491803278688
10.19,10.09,10.37,9.94,1080.0,11000.0,0.8375,0.0015,0.001,0.0139,0.0159,0.0353,27.67,10.21,-0.49,-0.63,Financial Services,ADOC,1.0019627085377822
9.12,12.08,19.5,7.5,15860.0,20240.0,0.2722,0.06509999999999999,-0.009899999999999999,-0.0722,-0.2748,-0.3948,18.0,8.69,1.9,3.44,Communication Services,EDUC,0.9528508771929824
14.21,16.66,21.96,12.06,259180.0,164980.0,0.9460999999999999,-0.023700000000000002,0.07769999999999999,-0.184,-0.23399999999999999,-0.2289,18.0,14.23,10.16,8.82,Consumer Cyclical,LOCO,1.0014074595355382
156.69,142.51,177.71,122.85,57580.0,41400.0,0.1852,0.0608,0.18,0.2097,0.3477,0.3556,157.0,173.57,0.02,-0.23,Industrials,ESLT,1.1077286361605718
7.75,8.8,14.98,6.15,423300.0,518960.00000000006,0.1663,-0.0524,-0.2146,-0.1971,-0.3899,-0.5511,15.71,6.9,-17.78,-8.59,Consumer Cyclical,ELMS,0.8903225806451613
5.67,5.06,7.9,3.88,15020.0,25880.0,0.0929,0.0874,0.0966,0.2466,0.3231,0.5742,27.67,6.36,0.02,0.21,Technology,ELSE,1.1216931216931219
4.908,7.4583,22.91,3.81,62980.0,75130.0,0.6596,-0.0513,-0.15839999999999999,-0.2845,-0.46270000000000006,-0.7193,28.8,4.35,-9.82,-7.38,Healthcare,ELDN,0.8863080684596576
14.67,17.15,29.69,8.16,74440.0,50310.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,ELYM,0.8336741649625086
0.9922,1.6763,4.98,0.57,2060000.0,838340.0,0.33649999999999997,-0.07,-0.053200000000000004,-0.5766,-0.6575,-0.8342,3.5,0.71,-9.88,-36.06,Healthcare,ELOX,0.715581535980649
4.861,5.8045,8.8,3.71,11930.0,13490.0,0.025099999999999997,-0.0748,-0.16440000000000002,-0.3701,-0.39380000000000004,-0.2255,27.67,3.85,-0.03,0.82,Technology,ELTK,0.7920181032709319
8.44,8.44,10.49,6.91,1830000.0,1120000.0,0.5528,0.005699999999999999,0.1045,-0.1177,-0.1186,0.0353,27.67,8.64,0.02,-0.23,Technology,EMBK,1.023696682464455
28.41,28.09,36.4,25.5,4930.0,1920.0,0.1512,0.0023,-0.0412,0.051100000000000007,-0.0045000000000000005,0.1825,27.67,28.98,2.75,2.74,Financial Services,EMCF,1.0200633579725449
1.4468,1.4978,4.0,1.08,16930.0,24790.0,0.0,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,EMMA,8.453137959635056
2.0772,2.3145,2.88,0.8,70.0,129.0,0.2572,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Communication Services,EMMS,5.887733487386868
81.38,58.38,102.0,40.37,182230.0,207030.0,0.9776,-0.04019999999999999,-0.1518,0.32380000000000003,0.6878,0.7728,90.2,73.62,-24.6,-24.02,Healthcare,ENTA,0.9046448758908824
57.48,48.54,61.67,29.21,293040.0,344790.0,1.1828,0.010700000000000001,0.0219,0.2157,0.2716,0.6286,67.75,59.95,83.57,96.5,Financial Services,ECPG,1.042971468336813
135.31,94.3,151.64,56.27,370540.0,276340.0,0.8976000000000001,0.073,-0.0013,0.44229999999999997,0.8885,1.4576,160.0,142.24,175.54,183.05,Industrials,WIRE,1.0512157268494569
10.14,10.14,10.23,10.08,17150.0,31510.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,ENCPU,1.2061143984220908
3.0114,3.5849,9.64,1.9,1240000.0,4179999.9999999995,0.0842,0.2133,0.9043000000000001,0.3094,0.1005,0.1005,27.67,5.18,0.02,-0.23,Consumer Cyclical,EFOI,1.720130172013017
21.26,20.19,24.99,13.45,370300.0,394810.0,0.6263000000000001,0.0297,-0.0258,0.09939999999999999,-0.0729,0.611,26.5,21.4,1.07,1.07,Industrials,ERII,1.006585136406397
3.5652,6.9694,13.4,2.75,208330.0,570580.0,0.0684,0.0032,-0.1573,-0.1877,-0.7323999999999999,-0.617,27.67,3.19,0.02,-0.23,Communication Services,GAME,0.8947604622461574
6.8948,9.1662,13.11,3.76,477420.0,468330.0,0.6522,0.0415,-0.1804,-0.522,-0.5182,0.0353,10.33,4.87,-3.39,-2.98,Consumer Cyclical,ENJY,0.7063294076695481
9.53,6.27,13.78,2.86,404580.0,246840.0,0.050300000000000004,-0.12619999999999998,-0.3525,0.0795,0.4487,1.3840999999999999,27.67,7.58,-10.41,-17.36,Healthcare,ENOB,0.795383001049318
0.0002,0.003,0.61,0.0002,226075.0,241960.0,0.0,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Basic Materials,NPTH,61150.0
236.3,243.8,269.12,194.21,52580.0,39890.0,0.8058,0.036699999999999997,0.1155,0.048499999999999995,0.041100000000000005,0.2314,27.67,248.56,0.02,-0.23,Financial Services,ESGR,1.0518831993228945
2.6046,2.5524,3.88,1.76,106370.0,311820.0,0.11019999999999999,-0.009000000000000001,-0.14730000000000001,-0.3373,-0.17600000000000002,-0.0558,7.25,2.28,-12.39,-12.03,Healthcare,ETTX,0.8753743377102049
143.83,123.95,158.0,93.5,1450000.0,1100000.0,0.9841,0.0447,-0.1024,0.1018,0.1295,0.4719,167.73,139.45,117.46,88.77,Technology,ENTG,0.9695473823263573
3.5859,4.2064,10.16,1.07,82150.0,78840.0,0.2373,-0.0392,-0.13269999999999998,-0.39880000000000004,-0.5084000000000001,1.7477,11.0,2.94,-2.46,-5.15,Healthcare,ENTX,0.8198778549318162
10.11,10.11,10.8,10.02,1220.0,350280.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,ENTFU,1.2096933728981207
47.83,47.25,52.0,33.28,224040.0,158420.0,0.5922,0.0206,0.0089,0.036000000000000004,0.0233,0.3832,55.0,47.35,36.95,31.31,Financial Services,EFSC,0.9899644574534812
10.49,10.3,11.84,9.77,1690.0,2840.0,0.1641,-0.003,0.005600000000000001,0.0124,0.0242,0.0353,27.67,10.55,-1.53,-3.02,Financial Services,ENVIU,1.005719733079123
9.78,9.75,12.0,9.58,12280.0,34550.0,0.45399999999999996,-0.001,-0.0051,0.0,0.0021,0.0353,27.67,9.75,2.91,-4.09,Financial Services,EPHY,0.9969325153374233
4.0598,5.68,22.95,1.83,1100000.0,2450000.0,0.1252,-0.16949999999999998,-0.5494,-0.4079,-0.7008,-0.8602,14.14,2.09,-0.53,-0.23,Financial Services,EQOS,0.5148036849105867
808.17,784.65,885.26,586.73,407300.0,450210.0,0.9734,0.04650000000000001,0.0268,0.0504,0.049100000000000005,0.188,890.09,842.6,152.22,68.34,Real Estate,EQIX,1.0426024227575883
16.75,18.78,24.47,11.87,491760.0,323570.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Healthcare,ERAS,0.7301492537313433
203.94,197.66,266.77,168.87,71490.0,91850.0,0.3724,0.0181,-0.051,0.08990000000000001,0.0022,-0.1996,27.67,194.82,90.22,79.03,Financial Services,ERIE,0.9552809649897028
7.59,16.31,39.49,4.7,1730000.0,2180000.0,0.7612000000000001,-0.062400000000000004,-0.4459,-0.6133,-0.7726000000000001,-0.8227,13.18,5.08,-69.39,-43.67,Healthcare,ESPR,0.6693017127799736
26.11,25.04,54.0,16.29,116810.0,111110.0,0.0855,-0.0576,-0.4128,-0.4742,-0.1928,0.0353,27.67,16.98,0.02,-3.96,Consumer Cyclical,EBET,0.650325545767905
4.7428,5.892,10.3,3.54,193650.0,367580.0,0.28809999999999997,-0.0451,0.0,-0.2024,-0.34740000000000004,-0.4975,12.0,4.19,-6.09,-2.02,Healthcare,ETON,0.883444378847938
9.81,9.81,10.88,9.59,790.0,21160.0,0.3804,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,EUCR,1.2466870540265036
3.3516,3.4434,7.56,2.62,173160.0,49170.0,0.044800000000000006,0.039,-0.1413,-0.013600000000000001,-0.0966,0.4251,27.67,3.24,0.49,-0.1,Industrials,CLWT,0.9667024704618691
115.78,133.04,167.71,101.18,371390.0,519530.0,0.9723999999999999,-0.0014000000000000002,0.1092,-0.0868,-0.12960000000000002,-0.16829999999999998,171.71,117.84,73.88,8.63,Technology,EEFT,1.0177923648298497
9.98,9.83,10.37,9.1,92710.0,89920.0,0.4647,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,EUSG,1.2254509018036073
27.65,22.52,39.17,5.29,83030.0,143540.0,0.0434,0.09539999999999998,-0.0742,-0.23989999999999997,0.059800000000000006,3.8725,46.5,24.3,8.46,7.95,Industrials,ESEA,0.8788426763110309
8.78,10.44,19.93,5.74,289630.0,297660.0,0.9107,-0.1814,-0.2073,-0.10220000000000001,-0.5268999999999999,-0.4232,21.25,6.38,-33.73,-31.6,Healthcare,EVLO,0.7266514806378133
17.87,18.15,23.41,14.87,304650.0,232000.0,0.431,-0.0087,-0.0629,-0.013600000000000001,-0.1115,0.0353,24.75,16.28,0.02,-0.23,Technology,EVCM,0.9110240626748741
117.13,131.75,178.98,57.58,1190000.0,914960.0,1.0898,-0.0659,-0.4239,-0.5666,-0.5106,-0.5476,106.82,67.98,-28.68,-33.82,Technology,EVBG,0.5803807734995305
9.67,6.89,14.36,4.65,341470.0,2360000.0,0.4636,0.0339,-0.1202,0.6738,0.7076,1.44,11.5,10.96,0.88,0.26,Technology,MRAM,1.1334022750775596
0.5337,0.9671,5.53,0.36,4850000.0,3260000.0,0.22579999999999997,-0.1131,-0.1079,-0.4636,-0.6605,-0.8495999999999999,1.69,0.39,-74.06,-33.43,Healthcare,EVFM,0.7307476110174256
0.9136,1.2594,4.8,0.508,327650.0,319860.0,0.1167,-0.0975,-0.2781,-0.5524,-0.5982,-0.785,9.0,0.59,-1.97,-2.29,Healthcare,EVOK,0.6457968476357268
5.6632,8.1029,12.9,4.28,381280.0,389450.0,0.4056,-0.0168,-0.20579999999999998,-0.2332,-0.5344,-0.5339,13.0,4.71,22.75,-22.37,Industrials,EVLV,0.8316852662805482
11.44,13.75,24.67,8.6,37760.0,33110.0,0.7412000000000001,-0.034,0.0384,-0.1929,-0.2602,-0.028900000000000002,24.4,11.26,-7.18,-6.41,Healthcare,XGN,0.9842657342657343
9.82,9.82,9.86,9.67,57370.0,57370.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,XFIN,1.2454175152749491
18.61,20.47,25.77,15.5,2020000.0,1840000.0,0.8661,0.0032,0.12300000000000001,-0.0795,0.042300000000000004,-0.0557,29.77,18.96,38.2,96.09,Healthcare,EXEL,1.0188070929607738
0.6933,1.3535,2.83,0.188,6270000.0,2220000.0,0.3321,-0.20989999999999998,-0.5976,-0.8406999999999999,-0.8725,-0.8926000000000001,3.2,0.2,-23.53,-14.27,Healthcare,XCUR,0.28847540747151307
169.53,165.73,191.85,118.3,2460000.0,2480000.0,0.9937,0.0209,0.08689999999999999,0.08839999999999999,0.1054,0.37829999999999997,190.19,183.66,376.0,-172.0,Consumer Cyclical,EXPE,1.0833480799858433
127.08,121.72,137.8,88.82,1020000.0,1120000.0,0.9426000000000001,0.044800000000000006,0.0506,0.1001,0.052000000000000005,0.4069,119.71,133.17,359.07,316.37,Industrials,EXPD,1.047922568460812
12.59,10.97,16.6,6.73,1700000.0,1270000.0,0.8341,0.1736,0.2303,0.6898000000000001,0.4839,1.4497,15.5,15.81,12.7,10.33,Technology,EXTR,1.255758538522637
1.8592,3.4704,8.18,1.2827,579180.0,1570000.0,0.242,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,EYEG,6.578098106712565
33.05,32.31,36.0,28.0,30.0,32.0,0.0,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,FMBN,0.3700453857791226
226.21,204.36,249.0,173.41,451160.0,436470.0,1.0292000000000001,0.06269999999999999,0.0723,0.22390000000000002,0.3274,0.4152,244.27,246.04,110.72,89.6,Technology,FFIV,1.0876619070774942
12.8,11.51,30.66,6.82,11080.0,431740.0,0.004,0.04,0.15560000000000002,0.4972,-0.1115,0.0353,22.5,13.22,-3.62,-5.93,Consumer Cyclical,FATBB,1.0328125
10.76,11.57,6.06,5.82,226075.0,241960.0,0.5528,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,unknown,FATBW,1.1366171003717473
11.88,11.56,12.25,9.99,13890.0,5180.0,0.1841,-0.0176,-0.0118,0.0043,0.060700000000000004,0.1769,27.67,11.86,6.37,6.59,Financial Services,FFBW,0.9983164983164982
8.86,7.9,9.4,5.8,20250.0,11560.0,0.134,-0.020499999999999997,0.0067,0.12269999999999999,0.2462,0.3624,27.67,9.1,20.01,20.23,Financial Services,FNCB,1.0270880361173815
34.14,34.38,36.85,26.4,19130.0,14710.0,0.6393,0.048499999999999995,0.0398,-0.0067,-0.0405,0.22920000000000001,39.17,34.01,8.45,8.66,Financial Services,FSBW,0.9961921499707088
11.76,10.43,15.05,9.64,405670.0,202370.0,0.9706999999999999,-0.0789,-0.301,-0.019,-0.0151,0.0353,27.67,9.8,-1.22,-2.17,Financial Services,FSII,0.8333333333333334
9.94,9.89,10.05,9.65,27150.0,62400.0,0.49090000000000006,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,FTAA,1.2303822937625755
9.78,9.76,10.02,9.65,695240.0,200280.0,0.6839,0.0021,-0.008100000000000001,-0.002,-0.001,0.0353,27.67,9.74,0.02,-0.23,Financial Services,HERA,0.9959100204498978
9.81,9.81,11.15,9.62,130.0,18520.0,0.7031999999999999,0.002,-0.016399999999999998,-0.058899999999999994,-0.1115,0.0353,27.67,12.23,0.02,-0.23,Financial Services,FTPA,1.2466870540265036
8.57,9.7,15.46,6.22,987180.0,1030000.0,0.23129999999999998,-0.0516,-0.17010000000000003,-0.0784,-0.46130000000000004,0.0353,13.38,7.43,0.02,-0.23,Technology,FTCI,0.866977829638273
7.04,10.57,20.75,4.51,1410000.0,1950000.0,0.0356,0.0104,-0.20920000000000002,-0.4905,-0.6893,-0.515,16.67,5.02,-5.73,-1.82,Consumer Cyclical,FFIE,0.7130681818181818
