Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Last_Q_Net - Prev_Q_Net,Sector,Symbol
39.93,41.06,48.37,32.3,128830.0,78880.0,0.9402,-0.015,-0.0654,-0.1079,-0.1478,-0.1393,52.0,36.77,0.56,6.53,-5.970000000000001,Healthcare,ANIK
3.4972,3.8883,5.07,3.11,845290.0,677890.0,0.5036,0.0113999999999999,0.0957,-0.0301,-0.1858,-0.0967,6.33,3.64,4.42,3.79,0.6299999999999999,Healthcare,ATRS
60.66,55.91,66.55,32.1,89490.0,77210.0,0.9605,0.0141999999999999,-0.0262,-0.0182,-0.0223,0.5019,76.2,58.84,-12.02,-11.95,-0.07000000000000028,Communication Services,ATEX
10.08,10.08,10.15,10.02,73740.0,441480.0,0.5528,-0.003,-0.0069,-0.0588999999999999,-0.1115,0.0353,27.67,10.13,0.02,-0.23,0.25,Financial Services,ADALU
40.42,48.71,73.0,27.5,808290.0,1080000.0,0.7667,-0.0156,0.1033999999999999,0.3938,-0.2517,-0.1394,69.82,48.91,-195.57,-219.19,23.620000000000005,Healthcare,APLS
44.71,40.37,49.58,29.79,196720.0,116210.0,0.9511,0.05,0.0486,0.2645,0.1856,0.5152,47.25,48.73,11.06,-2.12,13.18,Industrials,APOG
8.72,7.93,10.39,3.32,316860.0,279570.0,0.536,-0.0299,-0.0383,-0.156,-0.0383,1.2711,13.33,7.83,0.02,-0.23,0.25,Healthcare,APEN
13.11,13.7,15.27,10.4,823790.0,383620.0,0.3283,0.05,-0.0037,-0.0014,-0.0381,0.2423999999999999,13.86,13.09,25.44,32.14,-6.699999999999999,Financial Services,AINV
5.2831,10.9482,42.9,3.96,1430000.0,1580000.0,0.5212,-0.1329,-0.2134,-0.3791,-0.7512000000000001,-0.7348,12.33,4.09,-17.27,-32.02,14.750000000000004,Consumer Defensive,APPH
160.94,143.4,182.13,116.21,105210000.0,89940000.0,0.5881000000000001,0.0369,0.1193999999999999,0.2559,0.3097,0.33,174.93,179.96,20551.0,21744.0,-1193.0,Technology,AAPL
5.2312,5.9576,13.64,4.11,156970.0,730230.0,0.2668,-0.1423,-0.3036,-0.2142,-0.3785,-0.1992,16.67,4.3,-4.51,-3.45,-1.0599999999999996,Healthcare,APDN
2.3436,3.4885,9.67,1.84,503820.0,633010.0,0.4465999999999999,-0.0053,-0.1718,-0.3896,-0.5192,-0.5437,16.0,2.01,-17.12,-12.14,-4.98,Healthcare,AGTC
6.27,7.36,13.95,5.2,459540.0,672370.0,0.4904,-0.0311,-0.1092,-0.2471999999999999,-0.3743,-0.3977,15.36,5.27,-15.8,-8.2,-7.600000000000001,Technology,AAOI
12.39,16.68,29.8,8.52,107270.0,91260.0,0.7170000000000001,-0.1221,-0.1865,-0.4192,-0.578,-0.5975,42.6,9.12,-28.42,-25.83,-2.5900000000000034,Healthcare,APLT
4.2728,4.5844,8.46,2.788,720920.0,1130000.0,0.3522,-0.1377,-0.2818,-0.4342,-0.4097999999999999,-0.4296999999999999,4.33,3.0,-9.45,-10.25,0.8000000000000007,Healthcare,APRE
11.09,19.21,43.21,6.38,313950.0,3540000.0,0.2107,-0.0338,-0.2669,-0.4857,-0.6557999999999999,-0.7785,52.5,8.01,-7.0,-7.93,0.9299999999999997,Healthcare,APVO
2.0643,2.5763,4.94,1.55,120750.0,124560.0,0.0171,-0.0578,-0.1141,-0.348,-0.4897999999999999,-0.2944,15.0,1.63,-16.08,13.27,-29.349999999999998,Healthcare,APM
14.16,11.4,17.5,6.71,62650.0,73170.0,0.5512,-0.0319,-0.066,-0.1082,0.2076,0.7609999999999999,18.75,12.84,-4.22,-4.05,-0.16999999999999993,Healthcare,APYX
3.101,4.6968,13.32,2.07,942340.0,1270000.0,0.5631,-0.0825999999999999,-0.1946999999999999,-0.4589999999999999,-0.6063000000000001,-0.7753,7.38,2.24,-6.86,-5.23,-1.63,Consumer Defensive,AQB
5.324,4.3416,6.997,3.1,1580000.0,736770.0,0.4577,-0.1273,-0.3684,-0.1293,-0.0327,-0.3081,15.0,3.98,-14.55,-12.37,-2.1800000000000015,Healthcare,AQST
10.47,10.06,17.27,7.8,95010.0,211740.0,0.0907,-0.1679,-0.1119,-0.1101,-0.1039,-0.1048,16.5,9.12,1.66,-1.58,3.24,Technology,ARBE
9.92,9.92,10.0,9.84,6100.0,6100.0,0.0546,0.0152,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,10.0,0.02,-0.23,0.25,Financial Services,ARCK
3.8246,3.4348,6.5,2.43,4730000.0,9860000.0,0.298,-0.1235,0.1975,-0.1193999999999999,0.2409,0.0742999999999999,6.3,3.9,-19.16,-19.39,0.23000000000000043,Healthcare,ABUS
1.5485,2.2709,6.4,0.972,542640.0,371090.0,0.1429,-0.0741,-0.2647,-0.5192,-0.6633,-0.5951,5.75,1.04,-2.17,-5.26,3.09,Basic Materials,RKDA
9.85,9.79,10.0,4.5,82450.0,59360.0,0.5528,-0.0051,-0.003,0.0103,-0.1115,0.0353,27.67,9.85,-0.19,-0.07,-0.12,unknown,ATSPT
19.25,24.8,41.59,15.9,267380.0,259060.0,1.071,0.0389,0.0947,0.0066,-0.3026999999999999,-0.3983,31.94,21.16,-144.06,-20.02,-124.04,Consumer Defensive,ARCE
40.13,40.05,89.18,24.87,1010000.0,598040.0,0.748,-0.1773999999999999,0.0283,-0.1696,0.1472,-0.0836,85.45,39.91,-54.08,-54.58,0.5,Healthcare,ARCT
10.11,10.11,10.2,10.0,4410.0,322930.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AFACU
24.53,24.53,25.05,22.6,20770.0,23730.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ARBKL
10.9,10.9,14.37,7.62,487560.0,685870.0,0.5528,0.2138,0.3208,-0.0588999999999999,-0.1115,0.0353,15.12,13.26,14.38,-0.23,14.610000000000001,Consumer Cyclical,ARHS
9.98,9.91,10.2,9.65,106560.0,76280.0,0.0865,0.0,-0.001,0.006,-0.1115,0.0353,27.67,9.99,0.02,-0.23,0.25,Financial Services,RAM
9.73,9.73,9.82,9.7,6550.0,99980.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,ARIZ
16.69,17.81,24.66,14.39,5100.0,5250.0,0.1791,-0.0052,0.0538999999999999,0.0928,-0.1235,-0.0699,27.67,16.99,6.83,2.67,4.16,Consumer Cyclical,ARKR
19.96,19.66,54.78,12.72,2790000.0,2890000.0,1.1097,-0.0302,-0.3107,-0.1076,0.0096,-0.6289,26.36,16.2,-25.55,-0.02,-25.53,Technology,ARRY
11.37,14.56,31.97,6.87,2680000.0,3480000.0,0.1014,0.0246,-0.1812,-0.4012,-0.4952,-0.7272,17.17,7.81,-26.39,-38.67,12.280000000000001,Consumer Cyclical,ARVL
70.32,69.12,93.66,57.92,685820.0,617120.0,0.6567000000000001,-0.0475,-0.0617999999999999,0.1013,-0.1938,-0.1444,88.17,68.92,-63.37,-29.92,-33.449999999999996,Healthcare,ARWR
0.7349,1.0265,3.67,0.512,668980.0,8310000.000000001,0.2232999999999999,-0.121,-0.2062999999999999,-0.3278,-0.5588000000000001,-0.1792,4.67,0.55,0.02,-0.23,0.25,Healthcare,ARTL
22.77,22.77,27.57,15.1,185240.0,236290.0,0.5528,0.0437,-0.2127,-0.0588999999999999,-0.1115,0.0353,30.2,21.03,0.02,-0.23,0.25,Technology,AIP
10.17,10.05,10.56,9.58,7350.0,38950.0,0.1,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,ARTAU
80.79,78.91,108.47,56.59,479150.0,400860.0,0.8812000000000001,0.0236,0.0533999999999999,-0.0322,0.0378,-0.0081,129.53,82.83,-46.75,-50.29,3.539999999999999,Healthcare,ARVN
3.7853,5.3669,11.37,1.85,878440.0,257280.0,0.5806,0.1324,-0.2667,-0.5674,-0.6456999999999999,-0.7852,5.92,2.45,-2.85,-0.87,-1.98,Consumer Defensive,ASPU
1.4448,1.5596,5.8,0.85,1820000.0,1270000.0,0.1973,-0.1609,0.3218999999999999,1.1192,0.2372,0.3497,4.0,2.19,3.74,-14.17,17.91,Healthcare,ASRT
9.48,10.15,22.47,6.53,5080000.0,4850000.0,0.0507,-0.187,-0.4045,-0.2314,-0.4648,-0.3449,11.0,6.58,-16.25,-31.3,15.05,Industrials,ASTR
6.38,10.22,47.82,4.81,47600.0,52560.0,0.586,-0.0944999999999999,-0.1966,-0.3998,-0.5837,-0.5896,22.8,5.38,-7.87,-7.47,-0.40000000000000036,Healthcare,ATXS
12.28,15.25,20.93,9.94,250590.0,148470.0,0.7778,0.0729,0.1344,-0.1518,-0.3107,-0.0533,17.05,12.14,-7.17,-8.1,0.9299999999999997,Industrials,ATRO
8.74,8.54,9.94,7.05,28400.0,44820.0,0.7419,-0.0556,-0.1011,-0.1414,-0.1375,0.0437,13.72,7.67,5.33,3.76,1.5700000000000003,Technology,ASUR
5.6536,12.7668,48.99,3.04,3140000.0,7020000.0,0.2622,-0.1281,-0.2659,-0.6175,-0.7395999999999999,-0.774,12.4,4.09,-110.56,-36.31,-74.25,Consumer Cyclical,ATER
1.9802,3.5078,15.0,1.34,898910.0,1080000.0,0.4904,-0.0839,-0.2022,-0.5219,-0.6926000000000001,-0.8723000000000001,7.5,1.5,-36.06,-34.27,-1.7899999999999991,Healthcare,ATNX
13.41,13.7,34.25,8.88,292580.0,437460.0,0.7093,-0.004,-0.0883999999999999,0.3312,0.209,-0.5995,33.75,12.67,-15.67,-13.97,-1.6999999999999993,Healthcare,ATHA
3.89,4.0611,15.97,2.06,16810.0,15880.0,0.0653,-0.0781,-0.2460999999999999,-0.2727,-0.3333,0.3714,27.67,3.0,-1.01,2.86,-3.87,Financial Services,AAME
28.48,26.22,30.22,15.49,108780.0,98800.0,0.8744,0.0373,0.019,0.0771999999999999,0.1351,0.8314,29.12,28.86,0.02,-0.23,0.25,Financial Services,ACBI
9.78,9.71,9.99,9.61,76270.0,167930.0,0.5145000000000001,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,ACAH
38.13,37.32,48.49,31.61,565500.0,482090.0,0.4689,-0.0219,-0.0905,0.027,-0.05,-0.0469,42.44,36.1,-11.34,12.34,-23.68,Utilities,AY
68.89,48.9,91.98,21.12,101660.0,109760.0,0.1612,0.0759,0.1041,0.3257,0.7398,2.0175,98.0,70.51,46.97,36.88,10.089999999999996,Financial Services,ATLC
86.97,74.95,95.0,50.22,489210.0,519090.00000000006,1.0398,0.0518,0.0342,0.1005,0.3766,0.7363,105.57,94.15,119.53,107.11,12.420000000000002,Industrials,AAWW
11.69,10.79,13.5,2.0,5950.0,1320.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AFHBL
9.58,10.18,15.4,7.05,110630.0,95940.0,0.3131,0.011,-0.1266,-0.1826,-0.1446,0.1613,14.5,8.39,-2.29,-4.17,1.88,Industrials,ATCX
23.72,22.06,47.13,13.23,220180.0,325440.0,0.3073,-0.0324,-0.1506,-0.1261999999999999,-0.0793,0.3265999999999999,28.0,21.37,-4.2,-3.73,-0.4700000000000002,Technology,ATOM
73.36,73.57,89.18,52.54,231250.0,225470.0,0.9635,0.0087,0.0576999999999999,0.0077,-0.12,0.2612,99.0,69.86,97.11,-16.25,113.36,Healthcare,ATRC
33.33,35.12,50.48,31.32,3180.0,2750.0,0.0895,0.0291,-0.0265,-0.0279999999999999,-0.0717,-0.2264,27.67,32.35,3.54,3.55,-0.009999999999999787,Financial Services,AUBN
35.12,32.78,37.35,25.9,121230.0,101530.0,0.4025999999999999,0.0046,-0.0113999999999999,0.0619,0.052,0.2603,38.2,34.88,8.26,8.24,0.019999999999999574,Technology,AUDC
17.92,17.92,26.16,13.5,168500.0,191920.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Healthcare,AURA
6.68,7.62,18.98,5.42,4570000.0,5050000.0,0.1966,-0.084,-0.1537,-0.1914,-0.3971,-0.3511999999999999,27.67,5.7,0.02,-0.23,0.25,Healthcare,ACB
3.1604,2.8867,4.4,2.23,78480.0,156260.0,0.1971,0.0144999999999999,0.1667,0.3109,0.1217999999999999,0.4056,4.75,3.42,-3.06,-0.3,-2.7600000000000002,Communication Services,AUTO
294.21,292.98,344.39,245.05,1350000.0,1490000.0,0.9287,0.0077,0.0819999999999999,-0.0187999999999999,-0.032,-0.0521,329.81,283.21,136.7,115.6,21.099999999999994,Technology,ADSK
6.75,6.71,11.58,4.06,14190.0,19030.0,0.5528,0.0052,-0.0809,-0.1433,-0.0538999999999999,0.449,27.67,6.38,0.61,0.75,-0.14,Technology,AATC
2.0726,2.6363,4.5,1.62,463300.0,357540.0,0.5528,-0.1134999999999999,-0.1881,-0.2711,-0.4985,-0.3993,6.0,1.71,-17.39,-17.11,-0.28000000000000114,Healthcare,AVTX
0.9703,1.0068,1.65,0.79,183860.0,150910.0,0.0415,0.0533999999999999,-0.0407,-0.0109,-0.089,-0.2284,27.67,0.88,-2.02,-2.36,0.33999999999999986,Healthcare,AVCO
9.83,9.8,11.4,9.54,47830.0,82530.0,0.7001000000000001,0.001,-0.0060999999999999,0.0040999999999999,0.0072,-0.0503,27.67,9.84,18.19,1.26,16.93,Financial Services,AVAN
39.29,36.44,44.37,26.14,4230000.0,3760000.0,0.9124,0.0192999999999999,0.0493,0.0225,0.1754,0.5586,45.5,41.92,156.8,157.8,-1.0,Basic Materials,AVTR
7.28,9.38,13.0,5.89,391420.0,502010.0,0.9391,0.0233999999999999,-0.0141,-0.1105,-0.4341,0.0353,12.55,7.21,2.09,1.26,0.8299999999999998,Healthcare,AVAH
31.48,29.66,40.48,14.23,278030.0,334150.0,0.7709999999999999,0.0634,-0.017,0.1532,-0.1734,1.3759,42.5,32.61,14.78,7.01,7.77,Communication Services,AVID
24.26,22.95,29.59,17.58,262790.0,224850.0,0.912,-0.0406,0.0566,0.0013,-0.0626999999999999,-0.1551,56.33,24.29,-29.27,-26.35,-2.919999999999998,Healthcare,RNA
0.6433,0.9533,2.67,0.451,1150000.0,1810000.0,0.1372,-0.1206,-0.263,-0.3868,-0.6301,0.1757,2.25,0.48,-4.91,-2.45,-2.46,Healthcare,AVGR
10.15,10.11,10.59,10.0,570.0,21530.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AHPAU
3.3036,3.6839,6.52,2.85,36630.0,45300.0,0.3559,0.0127,0.0847,-0.2157,-0.1351,-0.0883,6.0,3.19,-1.58,-1.54,-0.040000000000000036,Technology,AWRE
61.47,47.32,73.5,28.45,400230.0,389450.0,0.8785,0.1235999999999999,0.1792,0.5705,0.8149,1.5886000000000002,79.33,72.5,27.52,18.91,8.61,Technology,ACLS
11.49,16.96,23.94,8.48,498240.0,304400.0,0.8008,-0.0377,-0.0033,-0.4366,-0.5743,-0.474,25.17,9.3,-7.14,-7.9,0.7600000000000007,Healthcare,AXGN
167.36,164.37,212.37,115.57,508510.0,486940.0,0.7565000000000001,-0.0128,-0.1394,-0.1167,-0.125,0.2544,222.4,156.25,48.52,-47.12,95.64,Industrials,AXON
60.51,62.57,79.81,46.96,603830.0,524330.0,1.1434,0.0204,0.0172,-0.1572,-0.1241,0.187,76.0,56.74,-17.25,-25.15,7.899999999999999,Healthcare,AXNX
110.34,97.38,124.79,65.37,576830.0,546970.0,0.9557,0.0418,-0.1165,-0.0069,0.0782,0.4296,138.83,103.17,39.17,23.75,15.420000000000002,Healthcare,AZTA
337.35,326.21,387.4,261.27,271110.0,242700.0,0.9343,0.0892,0.1339,0.0981,0.1593,0.1275,379.8,369.37,56.95,-26.52,83.47,Healthcare,ABMD
10.24,10.19,10.53,10.0,60.0,193.0,0.2371,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,ASPAU
5.7,6.7,12.61,4.68,227610.0,483190.0,0.2775,-0.0214,-0.0079,-0.2661,-0.367,-0.0401999999999999,14.5,5.12,-15.92,-19.07,3.1500000000000004,Healthcare,ACIU
32.33,34.95,43.23,28.39,853780.0,841530.0,0.9855,0.0335,0.1693,0.1331,-0.0536,-0.0712,40.67,35.13,13.76,6.5,7.26,Technology,ACIW
28.75,28.46,33.74,24.06,23170.0,11590.0,0.2125,0.0655999999999999,0.0798,0.1122,0.1293,0.2423,27.67,31.5,8.72,8.72,0.0,Financial Services,ACNB
19.89,23.62,37.77,16.15,2050000.0,1270000.0,0.9015,0.0277,-0.1316,0.0317,-0.2762,0.0353,30.73,19.23,-24.8,-9.69,-15.110000000000001,Technology,ACVA
1.9926,2.3079,3.59,1.64,1600000.0,285940.0,0.0366,-0.0233,-0.1295,-0.2880999999999999,-0.3588,-0.3935,27.67,1.7,-2.12,-3.06,0.94,Technology,AEY
20.49,20.0,24.76,14.37,519270.0,366800.0,0.9031,0.0646,0.095,0.2519,0.1167,0.5539000000000001,26.67,23.14,-10.43,5.09,-15.52,Technology,ADTN
9.74,9.71,9.95,9.59,4180.0,17070.0,0.4304,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AFAQ
11.0,10.79,11.08,10.4,190.0,10700.0,0.5301,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AGBA
15.81,16.62,18.84,14.42,7150000.0,6370000.0,0.516,0.0152,-0.0278,-0.0363,-0.0888,-0.0121999999999999,16.83,15.31,212.0,-411.0,623.0,Real Estate,AGNC
10.76,10.49,14.51,8.46,2860000.0,2220000.0,0.6431,0.0344,0.0084,-0.0592,0.1064,-0.0391,15.5,10.95,-107.0,-4.0,-103.0,Technology,ALIT
10.07,10.07,10.15,10.01,22320.0,612140.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ALORU
10.04,9.96,10.41,9.83,40.0,2060.0,0.099,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AMCIU
6.13,6.77,10.37,3.32,1410000.0,2060000.0,0.2814,-0.0275,-0.1506,-0.1424,-0.4586,0.5452,11.33,5.39,14.12,9.54,4.58,Industrials,POWW
392.16,361.76,413.89,292.79,366980.0,343310.0,0.9508,0.0266999999999999,0.0235,0.1939,0.1729,0.1281,416.69,407.44,85.34,93.72,-8.379999999999995,Technology,ANSS
2.456,3.0744,5.5,2.14,289880.0,456650.0,0.0828999999999999,-0.0558,-0.0947,-0.2171,-0.3696,-0.45,27.67,2.24,-4.71,-4.83,0.1200000000000001,Healthcare,ABIO
10.32,10.31,25.37,6.96,802700.0,957840.0,0.2729,-0.0728,-0.2514,-0.2975,-0.3995,-0.445,32.0,8.14,4.12,-19.98,24.1,Communication Services,ASTS
12.08,14.58,22.91,6.6,2300000.0,797350.0,0.19,-0.1018999999999999,-0.3185,-0.4936,-0.5951,0.0353,30.62,7.76,0.02,-0.23,0.25,Healthcare,ATAI
42.01,45.47,52.65,37.51,70460.0,40950.0,0.6726000000000001,-0.0216,0.0069999999999999,-0.135,-0.1139,-0.0599,66.0,40.4,-2.62,2.02,-4.640000000000001,Communication Services,ATNI
6.23,6.5,18.24,4.8,397470.0,249900.0,0.4404999999999999,-0.0527,-0.235,-0.2239999999999999,-0.264,-0.115,19.75,4.87,-10.37,-13.6,3.2300000000000004,Healthcare,AVEO
8.53,9.6,15.84,6.53,223520.0,233710.0,0.6054999999999999,-0.0081,0.0351,0.0808,-0.2203999999999999,-0.0796,14.2,8.64,3.8,4.38,-0.5800000000000001,Technology,AXTI
2.0646,4.1902,11.76,1.32,559420.0,490310.0,0.2148,-0.1562,-0.3112,-0.5144,-0.7304999999999999,-0.7765000000000001,17.5,1.44,-27.85,-19.0,-8.850000000000001,Healthcare,AYTU
11.65,15.02,31.53,7.6,487620.0,241440.0,0.2937,-0.1301999999999999,-0.2849,-0.3136,-0.1115,0.0353,26.25,8.98,-23.63,-41.2,17.570000000000004,Healthcare,ABSI
0.701,1.2636,3.79,0.27,10770000.0,2480000.0,0.2855,-0.1294,-0.5555,-0.7394,-0.8162,-0.8138,3.0,0.32,-7.04,-15.21,8.170000000000002,Healthcare,ABEO
9.9,12.43,21.2,8.36,141520.0,171570.0,0.8233,-0.0054,0.0451,-0.152,-0.3605,-0.2186,27.67,9.52,0.02,-0.23,0.25,Technology,ABST
44.1,38.64,51.08,19.87,2690000.0,2640000.0,0.7796,0.0311,-0.1028999999999999,0.0075,0.0044,0.9743,59.36,42.4,161.31,190.51,-29.19999999999999,Consumer Cyclical,ASO
20.65,20.93,55.85,15.68,3030000.0,1620000.0,0.9127,0.1169999999999999,0.2718,0.4127,-0.0176,-0.5545,28.89,24.15,-14.46,-43.87,29.409999999999997,Healthcare,ACAD
1.4466,3.0849,9.76,1.04,7180000.0,1470000.0,0.0093999999999999,0.1261,-0.0672,-0.3621999999999999,-0.7217,-0.4792,27.67,1.25,0.02,-0.23,0.25,Healthcare,ACST
169.49,137.95,189.99,111.75,1940000.0,1340000.0,0.906,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,XLRN
31.44,42.94,59.93,21.75,825480.0,650880.0,0.6898000000000001,0.0366,-0.0293,-0.3762,-0.5249,-0.4391,49.73,26.51,-62.36,-48.71,-13.649999999999999,Healthcare,ACCD
9.75,9.75,9.8,9.69,85160.0,230280.0,0.0578,0.0062,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.76,0.02,-0.23,0.25,Financial Services,ENER
5.0374,4.5121,6.02,3.46,845500.0,1430000.0,0.807,0.0063,-0.0437,0.2116,0.0642,0.1675,8.3,4.9,-1.03,-11.09,10.06,Healthcare,ARAY
10.1,10.04,12.0,9.7,1060.0,1300.0,0.5092,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,ACBA
7.74,8.6,16.1,6.55,80920.0,60100.0,0.1707999999999999,0.0,0.0455999999999999,-0.123,-0.1581,-0.0394,31.5,7.85,-6.69,-11.31,4.62,Healthcare,ACHV
10.38,13.93,26.98,6.2,203770.0,93870.0,0.575,-0.0594,-0.181,-0.5522,-0.1115,0.0353,24.0,7.2,-3.9,-61.36,57.46,Healthcare,ABOS
5.0526,11.398,34.35,2.98,425040.0,481850.0,0.7934,-0.0166,0.127,-0.5749,-0.7909,-0.8809999999999999,8.0,3.64,-28.51,-28.73,0.21999999999999886,Healthcare,AFIB
9.78,9.77,11.9,6.02,336560.0,268360.0,0.8215,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Communication Services,ADTH
7.0,5.54,9.15,4.02,964730.0,1410000.0,0.7801,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ADMS
23.38,25.94,41.58,18.24,709150.0,888920.0,0.6507,0.0513999999999999,0.148,-0.0056,-0.1565,-0.3724,37.9,23.76,58.09,79.11,-21.019999999999996,Healthcare,AHCO
93.13,92.14,129.01,73.06,110170.0,112720.0,0.9988,0.0426999999999999,0.0572,0.1399,0.075,-0.1916,120.71,93.96,11.58,11.6,-0.019999999999999574,Healthcare,ADUS
11.19,10.51,17.8,6.25,440020.0,1140000.0,0.6091,-0.0266999999999999,0.688,0.9988,0.5617,0.1764,31.0,16.9,-14.01,-10.85,-3.16,Healthcare,ACET
637.07,583.25,699.54,420.78,4400000.0,2720000.0,0.8521,0.0210999999999999,-0.1719,-0.0146,-0.0279,0.1338,671.75,578.14,1233.0,1212.0,21.0,Technology,ADBE
89.39,96.67,125.55,81.71,280530.0,213950.0,0.985,0.0616,0.0428,0.0258,-0.1789,-0.0283,106.56,93.32,21.0,35.41,-14.409999999999997,Industrials,AEIS
140.69,104.04,164.46,72.5,54620000.0,54600000.0,0.748,0.0278,-0.0843,0.4774,0.5784,0.6361,142.5,148.28,923.0,710.0,213.0,Technology,AMD
8.3,9.48,19.21,6.56,462500.0,299210.0,0.3194,-0.0971,-0.0496999999999999,-0.1914999999999999,-0.2863,-0.5623,30.5,7.1,-11.28,-3.14,-8.139999999999999,Utilities,ADN
19.81,9.2,27.09,1.94,1620000.0,2430000.0,0.2228,0.293,0.2796,0.6929000000000001,7.4891,8.8033,31.0,22.89,0.7,0.57,0.13,Technology,AEHR
18.95,14.47,24.2,9.41,121230.0,262880.0,0.8008,0.0225,-0.0426999999999999,0.0678,0.423,0.2169,19.0,17.66,-1.64,16.55,-18.19,Industrials,ASLE
80.43,97.46,143.72,53.5,349240.0,235830.0,0.8316,-0.0163999999999999,-0.2496999999999999,-0.2855999999999999,-0.3824,-0.2984,79.5,62.75,2.52,-13.98,16.5,Industrials,AVAV
13.66,15.34,29.43,8.83,118150.0,118560.0,1.0167,0.0768,-0.2555,-0.5115,-0.5519,0.0353,24.67,11.24,-6.18,-5.78,-0.39999999999999947,Healthcare,AVTE
9.99,9.99,10.07,9.95,5570.0,45100.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,AEHA
14.74,13.51,15.43,9.7,3090.0,4390.0,0.1595,0.0229,0.0458,0.0886,0.2066,0.4786999999999999,27.67,15.43,6.97,6.91,0.05999999999999961,Financial Services,AFBI
0.6788,1.2139,3.77,0.48,1430000.0,2300000.0,0.3729,-0.0528,-0.1165,-0.4704,-0.6213000000000001,-0.8251000000000001,2.83,0.51,-16.77,-17.64,0.870000000000001,Healthcare,AGRX
46.28,51.32,64.09,35.8,133730.0,91980.0,0.9788,-0.0202,-0.0046,-0.1548,-0.2339999999999999,0.1265,63.0,43.93,0.98,1.97,-0.99,Technology,AGYS
10.04,10.02,10.1,9.88,20770.0,29480.0,0.0871,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,RICO
1.9422,2.0592,2.89,1.64,105790.0,63590.0,0.7315999999999999,0.0935999999999999,0.0163,-0.1382,-0.1009999999999999,-0.2241,4.08,1.92,0.99,-17.26,18.25,Consumer Defensive,AGFS
0.7269,1.0712,2.33,0.51,569170.0,481550.0,0.3879999999999999,-0.0583,-0.1669,-0.4851,-0.584,-0.4902,3.5,0.54,-6.7,-5.69,-1.0099999999999998,Healthcare,ALRN
27.13,27.27,43.05,19.72,14390.0,9340.0,0.2667,0.0596,-0.1384,-0.1719,0.0262,0.2271999999999999,27.67,25.83,7.55,0.29,7.26,Industrials,AIRT
178.03,163.24,219.94,129.71,6670000.0,5890000.0,0.5876,0.0107,-0.0702,-0.0037,0.0934,0.1163,196.29,170.4,833.89,-68.22,902.11,Consumer Cyclical,ABNB
111.19,111.24,124.91,92.64,1150000.0,1330000.0,0.9469,0.0218,0.0356,0.1193999999999999,0.0148,0.1089,134.67,118.16,178.92,156.5,22.419999999999987,Technology,AKAM
